Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2054,99344,vikasgoyal,"2014-08-21 06:15:57",0.55006,23,vikasgoel2000
2055,155059,"Jeff Ouyang","2015-03-21 05:22:42",0.55056,3,jeffouyang
2056,132800,"Andrey Styskin","2014-12-18 12:09:59",0.55091,6,andreystyskin
2057,139491,datamad,"2015-01-20 06:36:40",0.55105,4,datamad0
2058,127193,"Colombo & Eisenkraemer","2014-11-21 14:37:15",0.55126,2,mfelipe
2059,125562,"Hana Kysela","2014-11-11 19:35:09",0.55150,4,hankakys
2060,143396,"Venkatesh Nagella","2015-02-09 06:43:58",0.55205,3,venkateshnagilla
2061,131697,OP,"2014-12-14 01:34:33",0.55296,3,legendwus
2062,137664,"Carl Berquist","2015-01-08 17:01:36",0.55312,4,carlberquist
2063,170739,ygao,"2015-04-20 18:00:45",0.55315,1,ygao338047
2064,114888,dseuss,"2014-11-01 18:28:19",0.55339,3,dseuss
2065,120899,pck2002,"2014-10-12 02:54:22",0.55385,7,pck2002
2066,123281,"Bill Jeffries","2014-11-17 20:26:30",0.55402,8,billjeffries0
2067,183894,CHEEZCITY,"2015-05-21 21:56:38",0.55413,1,mattgenkin
2068,129699,KunLongKing,"2015-01-04 01:46:36",0.55421,7,"alexking,kunlong0909"
2069,103271,Mforg,"2014-06-28 23:58:54",0.55513,1,mforg74911
2070,121260,Zühlke,"2014-11-10 14:17:39",0.55531,12,"achimg,magdalena2,mhaspra,warrax"
2071,146718,Faleluci,"2015-02-23 08:26:09",0.55583,8,marco10273696
2072,139410,"Seungwook Kim","2015-04-27 09:00:21",0.55586,23,encaion
2073,103768,"Jessica Jimenez","2014-07-05 16:59:57",0.55596,17,jessicajimenez
2074,138988,Resi2014#3_team2,"2015-02-05 05:39:10",0.55636,19,resi20143team2
2075,163752,"Anirudh Jagannathan","2015-04-07 17:28:08",0.55654,2,kramerikan
2076,99252,"Michael Bostwick","2014-06-07 15:52:49",0.55852,2,michaelbostwick
2077,125939,dktoao,"2014-12-02 02:57:57",0.55900,6,dktoao
2078,99666,"The Red Rifle","2014-06-09 02:26:31",0.55912,1,theredrifle
2079,183562,BohecoGomc,"2015-05-20 20:38:16",0.55928,5,arsenal1
2080,113292,Sathors,"2014-08-20 19:37:20",0.56061,4,sathors
2081,103255,gatewayblue,"2015-03-10 16:58:17",0.56065,25,gatewayblue
2082,136499,xiaomr,"2015-01-04 06:42:30",0.56099,8,xiaomr
2083,127022,"Rohit Mittal","2014-11-30 05:47:20",0.56108,16,rohitmittal0
2084,103911,"Mukul Agarwal","2014-07-01 06:51:42",0.56120,5,mukulagarwal
2085,134158,"Shafaq Khan 2","2014-12-20 06:47:08",0.56130,8,shafaqkhan1
2086,109448,"Nairn McWilliams","2014-08-09 15:08:49",0.56161,15,nairnmcwilliams
2087,125879,"Kernevez Al","2014-11-16 22:05:31",0.56172,3,kernevezal
2088,129058,DoReMi,"2014-11-30 22:12:38",0.56181,2,bipoppy
2089,170086,AdalbertGeraldSoosaiRaj,"2015-05-02 17:21:34",0.56313,3,adalbertgeraldsoosairaj1
2090,112105,"Linh Duong","2014-08-20 08:15:39",0.56339,2,linhduong
2091,113371,"Ryan Zhang","2015-05-13 12:50:48",0.56364,6,ryanzhang
2092,113149,majik,"2014-08-26 16:39:44",0.56372,9,mathewajik
2093,114291,wti200,"2014-08-27 15:18:12",0.56372,4,wti200
2094,113934,"[Deleted] f6e2f9e8-8a22-4c9b-8043-98b99df34abd","2014-09-14 03:33:05",0.56372,16,del=dc7e3d1b86ba1f09
2095,129029,"Sahil Batra","2014-12-10 04:28:07",0.56372,7,sahilbatra0
2096,185697,kikachica,"2015-05-29 20:07:42",0.56372,5,kikachica
2097,116430,Krypt,"2014-09-11 10:20:41",0.56372,5,bimehta
2098,126154,"Diana Shen","2014-11-20 20:40:07",0.56372,6,dianashen0
2099,126171,Original,"2014-11-19 00:12:30",0.56374,6,"gabrielcarneirolento,jeffersonlima"
2100,129918,"Sriram Sampath","2014-12-04 10:18:35",0.56390,2,sriramsampath1
2101,136374,BaoGe,"2015-01-04 06:38:45",0.56420,7,baoge2
2102,132001,"[Deleted] #16","2015-01-09 10:02:38",0.56471,3,del=a40f7a9a465ecb2d
2103,136627,zizhazhu,"2015-01-03 10:21:19",0.56482,4,zizhazhu
2104,115503,Justas,"2014-09-03 11:25:25",0.56495,2,justas0
2105,185137,hectorcflores,"2015-05-29 20:52:26",0.56528,2,hflores
2106,117156,"Dan Bourdeau","2014-09-19 00:54:38",0.56569,5,danbourdeau
2107,169094,max-con,"2015-05-28 08:56:49",0.56601,19,maxcon
2108,185742,smileagain,"2015-05-29 10:41:10",0.56605,10,smileagain
2109,127262,Chow,"2014-11-21 09:24:23",0.56606,3,erwin00776
2110,131684,liwzhi,"2014-12-15 06:23:25",0.56608,10,liwzhi
2111,111612,"Blas T. G.","2014-08-11 12:22:14",0.56611,5,blastg
2112,104219,solaz,"2014-07-03 16:56:05",0.56620,2,msolhab
2113,99188,soates,"2014-06-05 13:40:48",0.56641,1,soates
2114,163473,wwwwwwm,"2015-04-07 05:13:51",0.56664,10,wwwwwwm
2115,172540,qi,"2015-05-25 04:56:22",0.56696,9,liaoqi343
2116,137659,Abbe,"2015-01-08 17:24:06",0.56699,5,abbe269715
2117,136668,UPV_SIE_NicklasAbatte_JoseJuanMiretConejero,"2015-01-08 17:28:13",0.56699,8,upvsienicklasabattejosejuanmiretconejero
2118,122149,"Sriram Kovil","2014-11-16 17:57:09",0.56747,13,teu7on
2119,112611,"Jing-Qiang Goh","2014-08-18 05:38:31",0.56778,8,del=aad2fe09eb25a7b1
2120,144431,tryhard,"2015-02-24 10:18:41",0.56782,17,kaneca
2121,135127,"Carlos Jiménez","2015-01-08 14:31:47",0.56790,8,carlosjimenez1
2122,137486,UPV_SIE_Jiménez_y_Pons,"2015-01-08 14:44:28",0.56790,4,upvsiejimenezypons
2123,147704,solipse,"2015-02-20 13:47:11",0.56868,1,solipse
2124,140014,"Nikita Vikhe","2015-01-23 05:12:31",0.56895,4,nikitav
2125,145688,:D,"2015-03-31 10:28:48",0.56906,8,"monique,nielesonimusso"
2126,130989,Lex,"2014-12-12 14:24:10",0.56925,14,lex3308
2127,117956,"Lars Giere","2014-09-22 19:22:04",0.57016,20,larsgiere
2128,103752,"mike butler","2014-06-29 18:18:35",0.57048,4,miketb
2129,133828,"Varshul Gupta","2015-02-07 08:43:42",0.57091,17,varshul
2130,112154,"Varun Suprashanth","2014-08-29 09:29:02",0.57114,17,varunsuprashanth
2131,105560,"Andrew Komodromos","2014-07-22 02:32:33",0.57196,8,andrewkomodromos
2132,153784,[Deleted],"2015-03-11 06:44:58",0.57206,10,del=3549289e51bbadcf
2133,112285,Tim,"2014-08-19 10:58:24",0.57281,2,tim173349
2134,113194,Rucka,"2015-03-17 15:58:13",0.57329,7,giangino
2135,118883,"Stefan Buchholz","2014-10-12 15:11:27",0.57365,3,stefanbuchholz
2136,131449,"Евгений Санников","2014-12-12 17:40:23",0.57383,1,triojohn
2137,142600,VegetableBird,"2015-04-14 21:50:20",0.57448,32,"minweishen,vaultboy"
2138,125071,"lucas 2","2014-11-15 12:56:29",0.57515,16,lucas21
2139,126144,"CMP Emap","2014-11-19 12:13:10",0.57516,28,"cristiano,marcosfs2006,pedroschneider"
2140,111632,"Arturo Cn","2014-08-12 09:10:18",0.57545,6,arturoc
2141,128768,CY,"2015-01-04 06:15:06",0.57548,3,yangzhen
2142,149445,"Derek Hodgson","2015-03-04 03:52:30",0.57572,8,derekahodgson
2143,111481,zevaldas,"2014-08-10 14:31:20",0.57606,5,zevaldas
2144,185429,Stick109,"2015-05-27 22:13:47",0.57669,1,konstantins
2145,123070,"Harshita Dudhe","2014-10-31 09:28:19",0.57683,13,datasherlocked
2146,130356,"Michael Banzon","2014-12-06 23:30:35",0.57687,1,michaelbanzon
2147,115411,NataliaGavrilova,"2014-09-03 17:42:10",0.57692,4,nataliagavrilova
2148,159996,"Zach Saunders","2015-04-11 15:10:53",0.57702,8,zachsaunders
2149,154975,IS712,"2015-03-18 11:10:05",0.57716,14,doyensahoo
2150,97183,Denny,"2014-06-15 12:39:04",0.57724,4,nonepage
2151,117384,"Tomasz Smolarczyk","2014-09-17 10:20:43",0.57766,10,buliin
2152,104482,"Brian M","2014-07-05 15:16:02",0.57767,3,brianm0
2153,184027,"Team 4 - Gewinnt","2015-05-25 21:26:22",0.57785,8,"macitybikers,omeier"
2154,105648,jmuda,"2014-07-16 10:10:26",0.57813,8,jmuda87633
2155,131561,"Tim Cameron","2014-12-13 10:55:10",0.57860,5,timcameron
2156,185010,Ron_Tam,"2015-05-29 18:41:27",0.57886,5,rontam
2157,186044,OMDK,"2015-05-29 17:26:18",0.57894,4,ohadmia
2158,129635,"Kevin Wecht","2014-12-03 17:23:54",0.57985,4,kevinwecht
2159,112737,yenpu,"2014-08-18 14:18:57",0.57998,2,chenyenpu
2160,171089,Duude,"2015-04-29 14:17:38",0.58015,7,duude318360
2161,153161,MikeRPI,"2015-03-09 01:48:40",0.58048,8,mikerpi
2162,137643,Lucia_Mar,"2015-01-08 18:41:37",0.58061,2,luciamar
2163,136260,UPV_SIE_JesusMartinezMoreno,"2015-01-08 18:42:45",0.58061,19,upvsiejesusmartinezmoreno
2164,184510,"[Deleted] a3f96476-fb7c-44f0-9fa1-b1af69c7a604","2015-05-25 10:23:26",0.58088,8,del=e486b0fe63f52189
2165,115390,"Jose Mena","2014-09-02 16:15:41",0.58141,3,jomera
2166,160799,Vlad,"2015-04-17 20:18:25",0.58149,7,vlad15
2167,161832,"Ben Hamner","2015-04-01 14:55:33",0.58214,3,benhamner
2168,145910,"Attila Sasvári","2015-02-16 15:46:47",0.58216,4,attilasasvari
2169,180528,Karol,"2015-05-18 14:12:00",0.58276,7,karolkowalik
2170,138252,Diego,"2015-03-27 04:20:36",0.58284,8,diegoximenes
2171,112553,"Spin Gymnastics","2014-08-19 06:33:34",0.58288,15,"aganders3,mahdi8"
2172,123911,Sakephill,"2014-10-31 20:54:55",0.58338,4,sakephill
2173,137508,UPV_SIE_JavierGomezCatalan,"2015-01-08 13:07:24",0.58347,9,upvsiejaviergomezjesusmartinez
2174,97229,"Bill Szaroletta, P.E.","2015-05-29 23:56:08",0.58395,24,szaroletta
2175,179957,jamesl,"2015-05-10 15:47:04",0.58396,5,jamesl1
2176,134824,Jmisarti,"2015-01-03 20:38:24",0.58399,7,jmisarti
2177,124770,"Lamont Girton","2014-11-06 18:32:47",0.58438,3,lgirton
2178,141673,Tiki,"2015-04-02 00:11:28",0.58484,6,senitiki
2179,112083,"Jiyong Kim","2014-08-18 07:05:41",0.58547,4,jiyongkim
2180,137555,UPV_SIE_NataliaPeiroLopez,"2015-01-08 22:37:08",0.58571,5,upvsienataliapeirolopez
2181,137176,UPV_SIE_MRodriguez-RMonfort,"2015-01-08 18:07:02",0.58605,8,upvsiemrodriguezrmonfort
2182,172937,"Anders Kalør","2015-05-03 07:38:14",0.58609,12,del=fe1c5354c72a65bc
2183,122414,datadolphin,"2014-10-22 10:54:39",0.58636,2,datadolphin0
2184,131043,UPV_SIE_RAULPRIETO_RUBENLACRUZ,"2015-01-08 15:01:12",0.58697,7,upvsieraulprietorubenlacruz
2185,130349,Jeremy,"2014-12-07 00:10:31",0.58704,2,frakt0x90
2186,126504,MiningRoyale,"2014-11-25 11:10:23",0.58781,11,"adamab,mattscottgibbs,sahalbille"
2187,136888,UPV_SIE_ElisaCalvoSoria,"2015-01-08 13:41:53",0.58785,12,upvsieelisacalvosoria
2188,100835,"Marcus Buckmann","2014-06-16 16:05:12",0.58806,4,heuristicus
2189,180397,jluque,"2015-05-13 05:55:15",0.58818,11,jluque
2190,126896,christo,"2014-11-19 22:30:21",0.58841,2,learningator
2191,125426,"Colm Dolan","2014-12-06 07:55:05",0.58843,6,colmdolan
2192,98742,"James Gearheart","2014-11-25 18:57:18",0.58856,24,gearhj
2193,111324,Bardelas,"2014-08-09 10:21:13",0.58925,1,bardelas
2194,182800,joellahrman,"2015-05-18 19:09:27",0.58933,1,jalahrman
2195,121913,"Iryna Yevdokymova","2014-10-19 07:32:39",0.58963,4,iamrrinni
2196,138704,Smoothie,"2015-01-14 18:37:32",0.58973,2,darwinto
2197,165081,"Rohit Anurag","2015-04-09 12:42:21",0.58979,5,rohitanurag585
2198,109483,zope410,"2014-08-04 14:13:40",0.59001,6,zope410
2199,183413,YardenNaveh,"2015-05-20 10:06:08",0.59022,1,yardennaveh
2200,184229,"Jerry Yoakum","2015-05-23 04:04:53",0.59024,2,jyoakum
2201,118702,Satya,"2014-09-25 06:40:53",0.59042,1,bsatya
2202,181333,mlane,"2015-05-14 21:29:01",0.59056,5,mlane346829
2203,166582,sherryRidaCS822,"2015-04-16 10:09:46",0.59106,14,msit14
2204,97101,KMZ,"2014-06-12 00:16:56",0.59121,4,"kevin0634,qk831019,xyl201721,zhaoyangduan"
2205,114523,"Kathakali Seth","2015-05-19 07:23:40",0.59125,16,kathakaliseth
2206,103866,jasonWANG,"2015-01-28 20:20:05",0.59179,13,yeah529
2207,139608,fffaez,"2015-01-23 15:38:17",0.59211,2,fffaez
2208,104044,"Rafael Nunes","2014-07-02 10:39:29",0.59251,5,halfbreak
2209,111888,"Mat Bailey","2014-08-13 02:16:04",0.59282,3,matbailey
2210,111493,"Benjamin Arnoux","2014-08-10 21:36:34",0.59327,4,benjaminarnoux
2211,171001,wilstep,"2015-04-24 02:57:03",0.59333,11,wilstep
2212,114701,"Vladimir Tzankov","2014-09-05 16:10:41",0.59355,8,vladimirtzankov
2213,179614,"Lavinia Lau","2015-05-22 13:06:10",0.59427,14,lavinialau
2214,156923,Ramón,"2015-03-21 20:14:28",0.59434,4,ramgrx
2215,130359,Something,"2014-12-06 23:46:19",0.59468,2,whatever11
2216,181189,ttsy,"2015-05-29 01:06:37",0.59502,11,ttsygw
2217,123960,BlueSamurai,"2014-11-06 21:23:20",0.59513,7,bluesamurai
2218,144753,bikers,"2015-04-04 23:15:38",0.59522,3,"adityagudimella,aphaniteja"
2219,172130,KBSB,"2015-04-24 00:42:21",0.59522,3,kbsb317290
2220,174112,CS802TayyebaRehman,"2015-04-27 11:34:17",0.59522,1,cs822tayyebaafaf
2221,174865,valjah,"2015-04-28 19:06:17",0.59522,1,valjah
2222,175459,SnowWhite,"2015-04-29 20:51:02",0.59522,1,mehwishmalik
2223,175609,"Ben Spulber","2015-04-30 04:52:57",0.59522,2,bspulber
2224,176422,"Naoyuki Tomita","2015-05-02 05:03:41",0.59522,5,naoyukitomita
2225,177360,"Far East Group","2015-05-03 23:23:00",0.59522,3,takashifc
2226,176846,timc,"2015-05-08 11:50:18",0.59522,4,timclaessens
2227,179553,"Hoa René","2015-05-09 16:11:31",0.59522,9,lethienhoa
2228,183444,LonelyMan,"2015-05-20 12:20:58",0.59522,1,del=210ca3644274cc35
2229,183942,"Saeed Mirshekari","2015-05-22 00:59:39",0.59522,1,smirshekari
2230,183975,"[Deleted] 78ff0f13-3f9e-4e04-acf7-fc0d213a8df0","2015-05-22 03:42:23",0.59522,1,del=69c84b98f3883ebd
2231,184102,Lamb,"2015-05-22 14:00:20",0.59522,5,ijaganjac
2232,184031,oga,"2015-05-29 10:10:43",0.59522,14,onetwo
2233,185963,"Jiandong Jin","2015-05-29 11:02:55",0.59522,1,jjdblast
2234,186016,COMP783,"2015-05-29 14:37:41",0.59522,1,comp783
2235,186103,GeorgyIvanov,"2015-05-29 20:37:04",0.59522,1,gerich
2236,164148,Rida.Sher_CS822,"2015-04-07 14:01:43",0.59522,1,ridahafeez
2237,111480,"Ng Heng Lim","2014-12-04 12:23:47",0.59656,6,nghenglim
2238,153027,"Blue Smile","2015-03-26 07:06:56",0.59687,1,blunce
2239,174729,sinanh,"2015-04-29 00:41:55",0.59696,10,sinanh
2240,134386,jroberayalas,"2015-05-28 23:14:40",0.59834,2,jroberayalas
2241,123043,"Yihui Fu","2014-10-31 18:56:23",0.59836,6,yihuifu
2242,128550,"Simon Jiong Chen","2014-11-27 17:45:53",0.59838,5,kaggler175537
2243,112385,Adamantine,"2014-08-16 03:51:09",0.59897,1,adamantine0
2244,111421,"Gaurav Rawat","2014-09-04 19:50:32",0.59906,11,gauravrawat
2245,119894,COlsen,"2014-10-03 19:26:26",0.60008,4,colsen
2246,138280,Etienne,"2015-01-16 10:33:05",0.60096,5,etiennes
2247,112937,mr_springtime,"2014-08-20 14:24:05",0.60106,5,mrspringtime
2248,173754,"Xiaowei Chen","2015-05-22 19:33:42",0.60117,7,cxwcxw2001
2249,113053,Iridescence,"2014-08-19 07:38:07",0.60134,1,jeeiantam
2250,110952,"Cyrille Médard de Chardon","2014-08-14 21:46:35",0.60142,2,cyrillemedarddechardon
2251,177815,"Sergey 2","2015-05-04 19:59:24",0.60283,3,sergeykulak
2252,184850,18360,"2015-05-26 17:03:23",0.60390,2,paraic
2253,116779,"Minsung Park","2014-09-19 05:24:13",0.60431,7,"minsungpark,zahirmin"
2254,112592,kingfaj,"2014-08-30 19:16:11",0.60457,14,kingfaj
2255,120610,"Chris H","2014-10-13 23:25:44",0.60472,3,chrish0
2256,167892,[Deleted],"2015-04-15 09:13:28",0.60479,1,del=2c61fd417424734a
2257,128462,asda,"2014-11-26 23:01:48",0.60504,4,asda1264007
2258,130747,"Peter Varshavsky","2014-12-10 22:15:09",0.60530,2,pvarsh
2259,118885,Lotte,"2014-10-07 14:30:19",0.60536,3,lieneke
2260,185380,"Lucas Borges Fernandes","2015-05-29 17:33:58",0.60544,6,lucasbfernandes
2261,128406,"Boris Becker","2014-11-26 22:27:41",0.60664,5,borisbecker1
2262,128447,th301,"2014-11-26 21:43:50",0.60742,4,th301249491
2263,107119,panicz,"2014-08-11 22:53:03",0.60768,9,kathia
2264,114329,"Sean Hughes","2014-09-05 20:50:16",0.60770,22,seaaan
2265,123940,l3uk,"2014-11-01 04:17:26",0.60819,7,l3uk251498
2266,185565,Sarangam,"2015-05-28 12:26:31",0.60849,4,sarangam123
2267,180826,ArcticFox,"2015-05-24 09:30:07",0.60911,11,viknat
2268,108882,"David Stiff","2014-08-07 14:29:27",0.60928,1,supervisedlearning
2269,129911,"Marco Zamboni","2014-12-04 13:55:41",0.60929,4,marcoz
2270,162887,"Liam Abbott","2015-04-04 03:02:04",0.60951,1,liamabbott1
2271,153414,"Sam Edelstein","2015-03-12 17:15:53",0.61035,2,samedelstein
2272,118183,Josh,"2014-09-21 20:44:27",0.61049,5,theoctagon
2273,122051,"Thomas Diong","2014-11-20 00:39:23",0.61119,7,thomasdiong
2274,118983,"Kaiomurz Motawara","2015-04-15 21:21:52",0.61148,12,kaiomurz
2275,155115,Chetu,"2015-03-18 13:47:37",0.61165,11,del=78be09dd3f8da852
2276,109410,Barnman,"2014-08-03 20:00:03",0.61188,4,barnman
2277,113217,stargazer83,"2014-08-20 15:09:24",0.61192,4,stargazer83
2278,137270,UPV_SIE_PabloBaceteMontell,"2015-01-08 16:14:22",0.61219,9,upvsiepablobacetemontell
2279,107386,"Aleksandr Bolvanchikov","2014-08-18 03:01:07",0.61221,14,bolvanchikov
2280,146325,Dave,"2015-02-14 17:40:09",0.61245,1,dave30
2281,141132,"Bhaswar Goswami","2015-01-26 10:49:44",0.61253,2,bhasu007
2282,128879,RandomForestLaw,"2014-11-29 02:30:15",0.61260,2,rafi88
2283,113621,Florian,"2014-08-20 23:26:54",0.61317,1,florian8
2284,118686,BabyT,"2014-10-08 03:01:06",0.61320,19,babyt88813
2285,167609,Shehzi,"2015-04-30 01:46:35",0.61331,18,shehzi
2286,142865,JosephRyanGlover,"2015-02-02 02:22:37",0.61413,1,josephryanglover
2287,131219,"Philippe Julien","2014-12-11 21:58:26",0.61562,5,phjulien
2288,111448,"Andrey Pereverzin","2014-08-15 22:23:53",0.61583,10,andreypereverzin
2289,183952,"Conor Reid","2015-05-25 20:43:33",0.61686,8,conorreid
2290,139002,guisenges,"2015-01-16 09:47:13",0.61693,1,guisenges
2291,114114,"Tim Raymund","2014-08-24 13:13:21",0.61735,1,timraymund
2292,121228,"Cyrus Hadavi","2014-10-13 10:26:45",0.61820,1,cyrushadavi
2293,166376,ColmMC82,"2015-04-21 15:09:17",0.61849,7,colmmc82
2294,153335,"maximilian häberlin","2015-05-02 15:23:42",0.61941,13,maximilianhaberlin
2295,117897,isandeep,"2014-10-11 13:40:01",0.61969,9,isandeep
2296,127491,"Owe Jessen","2014-11-22 11:59:42",0.61982,1,owejessen
2297,183606,jbagd,"2015-05-23 23:01:37",0.62003,2,jbagdon
2298,130409,"Dave Welsch","2014-12-07 07:00:37",0.62026,2,davewelsch
2299,113936,schwartz,"2014-08-25 21:37:27",0.62063,4,schwartz
2300,174861,"kgr a good girl","2015-04-29 14:14:42",0.62069,4,goodgirl
2301,118779,"Dan Tybor","2014-11-18 05:25:33",0.62071,24,dantybor
2302,116870,mANDy,"2014-09-12 09:06:46",0.62104,2,masandy
2303,145446,"Gn341 Ram","2015-03-09 02:29:59",0.62123,10,gn341ram
2304,114005,nefstath,"2014-08-23 18:43:29",0.62155,3,nefstath
2305,131690,HCaptPi,"2014-12-14 00:28:32",0.62238,3,hughparsonage
2306,121418,"Frank Inklaar","2014-10-15 14:39:43",0.62250,4,frin63
2307,123943,"Vivienne Zheng","2014-10-31 23:44:45",0.62272,2,viviennezheng
2308,136672,Jason,"2015-01-03 19:55:41",0.62301,2,jason71
2309,183520,SairamReddy,"2015-05-22 02:58:47",0.62359,8,ramreddy1
2310,113761,jabion,"2014-08-21 18:00:12",0.62384,4,jabion
2311,173747,Dirrik,"2015-05-10 13:51:55",0.62392,28,dirrik
2312,103150,SIST_OAKSCHAIR,"2014-06-27 15:10:40",0.62426,3,sistoakschair
2313,154670,Rescut,"2015-03-23 12:18:23",0.62430,24,rescut
2314,151426,gparthas,"2015-03-02 07:10:15",0.62436,3,gparthas
2315,152157,Rachel,"2015-04-23 06:48:35",0.62490,2,taekchick
2316,113039,JS,"2014-08-20 07:32:21",0.62616,7,js2226313
2317,184629,TAS,"2015-05-28 16:48:37",0.62707,5,tassat
2318,130366,arth,"2014-12-07 01:50:23",0.62767,1,arth13
2319,119111,Rush,"2014-09-30 06:43:11",0.62771,2,rishis
2320,138689,"Lucas Vergeest","2015-01-17 00:23:53",0.62856,5,lucasvergeest
2321,116586,"Drew Bollinger","2014-09-11 18:22:27",0.62890,4,drewbollinger
2322,182731,"Rachel 2","2015-05-19 14:03:38",0.62892,7,rachel338778
2323,184266,ChaoranLiu,"2015-05-29 02:45:05",0.62938,7,chaoranliu
2324,152126,"Benjamin C.","2015-03-03 23:41:06",0.62939,2,benjaminc0
2325,147115,lavandechinoise,"2015-02-18 01:08:00",0.63002,1,megansun
2326,104572,pumbo,"2014-07-11 04:44:49",0.63025,8,laxmiv
2327,184455,Daniel,"2015-05-24 10:26:26",0.63046,4,daniet
2328,130262,"kaggle group","2014-12-06 14:30:03",0.63048,4,kagglegroup
2329,148468,Mdeux,"2015-03-13 03:54:30",0.63062,3,ahsanrehman
2330,151001,"Xie Zhihui","2015-03-15 06:47:47",0.63157,5,zhihui
2331,111377,"manu nair","2014-08-11 11:27:33",0.63169,15,manuvn
2332,148087,HenryJia,"2015-04-27 16:38:26",0.63182,8,hengjianjia
2333,118705,"Arif Hendrawan","2014-09-25 07:29:34",0.63239,3,arifhendrawan
2334,162805,rica,"2015-04-06 17:53:54",0.63250,5,rica171430
2335,148713,"Prasetya Dwicahya","2015-02-25 13:39:17",0.63280,2,pstyd21
2336,111822,dfa126,"2014-08-13 19:01:58",0.63293,6,dfa126
2337,164807,Min,"2015-05-08 20:48:28",0.63302,10,minchao
2338,104100,umechan,"2014-07-04 03:04:49",0.63304,10,ume213041
2339,103396,"Mahasen Dehideniya","2014-09-15 00:22:34",0.63422,7,mahasendehideniya
2340,98594,"Derrick Stuckey","2014-10-22 22:32:13",0.63494,14,derrickstuckey
2341,147494,CH_Noon,"2015-04-23 14:24:21",0.63516,15,chnoon
2342,146105,HCC,"2015-02-15 11:23:50",0.63535,4,seankim902
2343,184462,"Swaraj Khadanga","2015-05-27 16:33:44",0.63594,5,sonuk7
2344,111065,"Paul Bidanset","2014-08-15 12:54:28",0.63613,13,paulbidanset
2345,128435,lombax2019,"2014-12-09 02:38:29",0.63630,2,lombax2019
2346,122305,"Bota pra Fourier","2014-12-20 06:14:35",0.63666,2,"fernandaduarte,luiseduardocraizer"
2347,125664,pnichol,"2014-11-16 06:29:59",0.63697,3,pnichol
2348,108879,"Bin He","2014-07-30 22:25:52",0.63734,1,echothecat
2349,123403,"Karl Hungus","2015-03-24 22:44:18",0.63734,13,karlhungus
2350,114091,[Deleted],"2014-08-24 08:29:02",0.63734,2,del=36fd4e9c6c7ceea8
2351,128809,"Nicolas Guinard","2014-12-01 16:53:35",0.63737,3,nguinard
2352,108687,Bhanu,"2014-07-30 19:32:33",0.63803,6,bhanu4
2353,170030,redshed,"2015-04-20 00:22:29",0.63838,7,redshed
2354,116449,houssem_fat,"2015-05-25 21:20:18",0.63844,6,houssemfat
2355,183979,윤선Hwang,"2015-05-29 12:22:55",0.63860,14,yoonsun
2356,130853,[Deleted],"2014-12-09 20:52:30",0.63901,4,del=00202a95eff3998a
2357,121171,BuffaLOL,"2014-10-18 05:56:27",0.63928,3,"wzchen,yuanjiang"
2358,125864,kolonen,"2014-11-14 20:09:57",0.63981,3,kolonen
2359,105979,Adrien_Stand,"2014-07-18 15:29:45",0.64094,5,del=d795545fe87d5041
2360,130558,"jiangkai liu","2014-12-08 08:50:12",0.64230,5,jiangkailiu
2361,112604,"Jose C Lee","2014-08-19 17:16:02",0.64255,4,joseclee1
2362,109643,Showeb,"2014-08-05 14:57:29",0.64288,10,showeb
2363,147968,Nubee,"2015-02-23 12:12:23",0.64337,3,nubeee
2364,124917,"odna parta","2014-11-11 20:12:16",0.64346,2,"dmitryandreev,samerfatayri"
2365,129625,Anomaly,"2014-12-03 02:47:27",0.64352,2,anomaly
2366,143451,Chamal,"2015-02-05 13:36:12",0.64394,6,chamalsm
2367,143310,Bhargavi,"2015-02-03 07:27:40",0.64459,1,bhargavi
2368,113929,addver,"2014-08-24 02:58:45",0.64467,8,addver
2369,169991,"Tom McMahon","2015-04-19 10:05:00",0.64488,1,thmcmahon
2370,137487,UPV_SIE_AlfonsoPonsRafaelSanz,"2015-01-07 15:47:00",0.64504,3,upvsiealfonsoponsrafaelsanz
2371,116849,Samit,"2014-09-12 08:50:11",0.64507,4,samit1
2372,181101,JingweiYan,"2015-05-14 17:51:54",0.64637,7,jingweiyan
2373,180267,jwilder,"2015-05-10 22:57:07",0.64712,5,jwilder0
